Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,ocean_proximity,City,Median_House_Value_Category
315600.0,6.4266,5,18690,2862,9427,2777,34.02,-117.79,42616.29786,41958.21899,156344.7396,522631.8746,590618.1844,<1H OCEAN,Los Angeles,>= $300 thousand
315600.0,2.9798,35,1415,294,591,291,33.84,-118.18,10071.18036,24319.57808,156841.0838,513519.2718,581512.4816,NEAR OCEAN,Los Angeles,>= $300 thousand
315500.0,3.0833,27,2224,618,1594,625,34.02,-118.41,8871.257485,15738.95423,185695.8995,484570.2531,552546.1866,<1H OCEAN,Los Angeles,>= $300 thousand
315400.0,3.7159,52,1835,330,777,317,34.17,-118.12,39404.35218,17353.20296,184564.8885,489621.0715,557645.0191,INLAND,Los Angeles,>= $300 thousand
315300.0,5.9401,34,2634,412,1114,423,34.24,-118.5,24541.57988,31500.7201,210108.5215,460515.5874,528532.7431,<1H OCEAN,Los Angeles,>= $300 thousand
315100.0,6.1509,25,4284,741,2163,701,34.06,-118.16,31059.32528,7757.399226,175906.635,496183.3506,564218.2113,<1H OCEAN,Los Angeles,>= $300 thousand
315100.0,4.1477,32,2381,467,1264,488,33.79,-118.32,6213.772056,29997.4276,160876.5932,509691.3935,577604.1217,<1H OCEAN,Los Angeles,>= $300 thousand
315000.0,3.9464,37,2144,446,860,435,34.16,-118.31,24040.5621,13448.8215,192754.958,478700.548,546733.2608,<1H OCEAN,Los Angeles,>= $300 thousand
314900.0,5.2661,37,1776,301,702,265,34.26,-118.34,31012.83377,24744.03287,203560.2374,468570.3908,536605.3461,<1H OCEAN,Los Angeles,>= $300 thousand
314900.0,5.1322,43,612,135,402,142,33.99,-118.39,11135.90739,15156.85881,181944.3471,488317.8412,556289.8567,<1H OCEAN,Los Angeles,>= $300 thousand
314900.0,5.0407,44,3183,513,1183,473,34.0,-118.34,15441.19921,10607.70485,179945.0217,490400.3836,558394.0312,<1H OCEAN,Los Angeles,>= $300 thousand
314800.0,4.475,33,2544,500,1035,492,34.16,-118.45,16681.83641,22459.26941,200231.4179,470265.988,538275.1991,<1H OCEAN,Los Angeles,>= $300 thousand
314700.0,4.7344,50,2443,494,947,451,34.13,-118.15,35116.6666,12214.53054,182078.1161,491020.0392,559052.7149,<1H OCEAN,Los Angeles,>= $300 thousand
314700.0,4.2917,44,1710,333,786,344,33.83,-118.13,9299.837928,26844.59819,153181.0904,517334.5556,585339.165,<1H OCEAN,Los Angeles,>= $300 thousand
314500.0,3.4375,45,1577,421,1042,375,34.02,-118.39,10713.72356,13950.78582,184541.7223,485743.969,553727.4227,<1H OCEAN,Los Angeles,>= $300 thousand
314300.0,3.7614,37,1340,358,1008,340,34.0,-118.43,7285.013615,18126.09431,185149.4308,485123.0365,553082.3839,<1H OCEAN,Los Angeles,>= $300 thousand
314100.0,5.3131,36,1364,251,668,245,33.84,-118.33,6160.640618,24906.42599,165634.7419,504764.0021,572696.6667,<1H OCEAN,Los Angeles,>= $300 thousand
313800.0,6.148,34,1903,293,887,306,33.97,-118.02,27684.7142,22554.25566,160674.988,512246.3796,580281.2411,<1H OCEAN,Los Angeles,>= $300 thousand
313800.0,5.8855,18,4928,773,2952,754,33.87,-118.05,16678.23285,27012.81901,152639.4545,518748.6714,586776.6422,<1H OCEAN,Los Angeles,>= $300 thousand
313700.0,5.3194,35,3702,648,1449,614,33.99,-118.36,13816.67416,12759.60554,180209.5448,490077.005,558060.4169,<1H OCEAN,Los Angeles,>= $300 thousand
313600.0,2.6,36,1616,465,773,429,34.09,-118.36,15704.24288,11507.24286,189039.0406,481562.9046,549576.5052,<1H OCEAN,Los Angeles,>= $300 thousand
313300.0,5.8993,49,2863,411,1108,406,34.0,-118.34,15441.19921,10607.70485,179945.0217,490400.3836,558394.0312,<1H OCEAN,Los Angeles,>= $300 thousand
313100.0,4.1656,37,3441,584,1283,544,34.16,-118.6,13898.52697,34925.86919,208842.2796,461441.3143,529395.261,<1H OCEAN,Los Angeles,>= $300 thousand
312700.0,3.5711,32,3724,899,1912,791,34.18,-118.4,20557.35479,20221.64114,199300.5064,471574.3653,539598.7201,<1H OCEAN,Los Angeles,>= $300 thousand
312500.0,1.7763,52,174,66,249,57,34.06,-118.25,24078.21181,1041.235014,180451.3124,490703.2119,558731.1088,<1H OCEAN,Los Angeles,>= $300 thousand
312500.0,1.8333,52,142,47,137,45,34.03,-118.24,23740.68821,2495.599428,177181.31,493826.579,561851.3781,<1H OCEAN,Los Angeles,>= $300 thousand
312500.0,2.5568,35,1359,359,655,341,34.01,-118.34,15340.84915,10041.59134,180824.8665,489547.2236,557544.0591,<1H OCEAN,Los Angeles,>= $300 thousand
312500.0,1.7558,34,2832,883,1594,843,34.09,-118.36,15704.24288,11507.24286,189039.0406,481562.9046,549576.5052,<1H OCEAN,Los Angeles,>= $300 thousand
312500.0,2.6713,28,4376,1202,1847,1128,34.08,-118.37,14351.0187,12038.05857,188695.7424,481813.5062,549822.1123,<1H OCEAN,Los Angeles,>= $300 thousand
312400.0,4.2841,46,2439,429,944,374,33.84,-118.13,10360.33029,25824.41357,154078.8276,516483.7578,584490.9707,<1H OCEAN,Los Angeles,>= $300 thousand
312100.0,6.1873,35,1535,283,816,287,34.24,-118.26,33560.73935,20932.44283,197771.2949,475165.8401,543197.5601,<1H OCEAN,Los Angeles,>= $300 thousand
311900.0,4.7216,41,2168,357,1171,374,33.69,-118.33,4138.205616,41059.47288,153503.5318,517897.7093,585747.1352,NEAR OCEAN,Los Angeles,>= $300 thousand
311800.0,5.6912,22,5303,838,2372,807,34.26,-118.54,25596.69339,35736.99179,214092.4277,456434.7298,524447.371,<1H OCEAN,Los Angeles,>= $300 thousand
311800.0,6.101,42,1020,156,398,157,34.16,-118.0,47901.50134,25435.27364,178464.187,498008.2413,566008.6229,INLAND,Los Angeles,>= $300 thousand
311700.0,4.8984,31,3073,674,1486,684,34.18,-118.49,18143.98605,26758.4635,204229.6578,466190.1693,534194.0224,<1H OCEAN,Los Angeles,>= $300 thousand
311700.0,4.875,32,1434,296,672,285,33.8,-118.35,7601.040057,29713.14255,163571.7796,507102.0788,575003.3944,<1H OCEAN,Los Angeles,>= $300 thousand
311600.0,6.5538,7,4524,735,2298,717,34.52,-118.22,61767.53161,52058.58445,223299.7423,455323.0223,523240.9871,INLAND,Los Angeles,>= $300 thousand
311200.0,5.305,5,7748,1557,4768,1393,34.4,-118.52,41227.07863,46267.86181,225670.5916,445940.3711,513975.4001,<1H OCEAN,Los Angeles,>= $300 thousand
311100.0,6.2517,25,2799,388,1348,389,33.99,-117.96,31792.74938,27045.08698,159944.416,514320.9509,582350.332,<1H OCEAN,Los Angeles,>= $300 thousand
311000.0,5.0605,32,3011,529,1287,525,34.18,-118.55,16737.1214,31575.65261,207637.3054,462644.9934,530628.8633,<1H OCEAN,Los Angeles,>= $300 thousand
310900.0,2.7058,28,6128,1963,3586,1815,34.0,-118.43,7285.013615,18126.09431,185149.4308,485123.0365,553082.3839,<1H OCEAN,Los Angeles,>= $300 thousand
310900.0,6.4223,52,3094,519,1309,488,34.18,-118.13,39075.46643,17645.40105,185984.013,488180.3933,556204.1437,INLAND,Los Angeles,>= $300 thousand
310700.0,6.3875,10,17820,2812,8686,2666,33.99,-117.86,36077.18827,36031.69889,155853.0996,520596.9252,588610.2965,<1H OCEAN,Los Angeles,>= $300 thousand
310000.0,2.8233,31,4345,1158,1987,1070,34.06,-118.38,12557.28512,12587.69033,187479.309,482918.8189,550918.9388,<1H OCEAN,Los Angeles,>= $300 thousand
310000.0,3.725,35,1728,442,1161,420,34.02,-118.41,8871.257485,15738.95423,185695.8995,484570.2531,552546.1866,<1H OCEAN,Los Angeles,>= $300 thousand
310000.0,4.0968,30,5915,1750,2136,1503,33.74,-118.18,2050.850576,35212.97138,148165.4638,522116.12,590072.9993,NEAR OCEAN,Los Angeles,>= $300 thousand
310000.0,5.2363,19,3792,790,2105,834,33.83,-118.32,7437.279654,25694.68645,164189.791,506209.2652,574142.0846,<1H OCEAN,Los Angeles,>= $300 thousand
310000.0,1.3333,19,902,284,414,272,34.03,-118.48,2792.956307,21914.19227,190669.6705,479628.4579,547578.4445,<1H OCEAN,Los Angeles,>= $300 thousand
309900.0,5.5756,41,2067,452,1282,455,34.2,-118.24,31827.83942,16434.21534,193017.1588,479689.2031,547722.7597,<1H OCEAN,Los Angeles,>= $300 thousand
309700.0,6.1321,27,3770,573,1606,562,34.13,-117.82,51324.96207,39961.89562,168728.8488,511952.6048,579903.4148,INLAND,Los Angeles,>= $300 thousand
309700.0,6.2778,36,1561,252,740,253,33.84,-118.34,5297.772355,25216.46268,166246.0292,504187.8673,572115.4654,<1H OCEAN,Los Angeles,>= $300 thousand
309400.0,3.3177,46,2609,593,1055,585,34.16,-118.38,19661.20239,17352.4816,196421.3992,474460.011,542484.1986,<1H OCEAN,Los Angeles,>= $300 thousand
309300.0,4.1875,24,2814,675,1463,620,34.17,-118.46,17495.76316,23834.48755,201673.213,468822.8766,536832.1685,<1H OCEAN,Los Angeles,>= $300 thousand
309300.0,3.5875,39,2618,582,1314,532,34.11,-118.15,34390.13677,10756.28407,180166.3071,492664.8937,560698.9369,<1H OCEAN,Los Angeles,>= $300 thousand
309200.0,5.5683,19,5076,1034,2021,960,34.14,-118.39,17333.29254,16636.04305,195155.8047,475542.9985,543561.4054,<1H OCEAN,Los Angeles,>= $300 thousand
309100.0,2.0437,36,3005,771,2054,758,34.04,-118.38,11898.91721,12632.99345,185719.1092,484623.4551,552617.2589,<1H OCEAN,Los Angeles,>= $300 thousand
309100.0,5.8309,52,1464,211,603,226,34.18,-118.13,39075.46643,17645.40105,185984.013,488180.3933,556204.1437,INLAND,Los Angeles,>= $300 thousand
308900.0,3.7167,29,2795,572,1469,557,33.8,-118.31,6242.291388,28706.91681,161081.6903,509393.8324,577316.989,<1H OCEAN,Los Angeles,>= $300 thousand
308400.0,8.176,18,3674,577,1590,550,34.26,-118.53,25807.00971,35040.01353,213539.9052,457032.2793,525047.3441,<1H OCEAN,Los Angeles,>= $300 thousand
308300.0,6.8482,34,3268,538,1463,519,34.17,-118.62,15136.07664,37037.36986,210879.7497,459417.9461,527366.9656,<1H OCEAN,Los Angeles,>= $300 thousand
308300.0,3.9038,49,1230,279,669,269,34.04,-118.39,10999.93024,13549.34522,186286.3696,484033.2127,552023.7128,<1H OCEAN,Los Angeles,>= $300 thousand
308000.0,5.6112,20,2595,428,1751,479,34.03,-118.12,31298.73535,11661.28056,171128.0672,501125.9567,569160.9695,<1H OCEAN,Los Angeles,>= $300 thousand
307400.0,3.6,44,2267,426,980,372,34.15,-118.02,46291.44474,23288.53513,178288.0454,497543.7022,565552.1629,INLAND,Los Angeles,>= $300 thousand
307400.0,6.3364,48,1895,294,881,293,33.84,-118.13,10360.33029,25824.41357,154078.8276,516483.7578,584490.9707,<1H OCEAN,Los Angeles,>= $300 thousand
307400.0,3.2917,49,2792,690,1301,648,33.77,-118.14,2952.873296,32809.21874,148424.3557,521871.514,589854.9339,NEAR OCEAN,Los Angeles,>= $300 thousand
307200.0,3.9727,33,3331,777,1695,735,33.98,-118.41,9794.250617,17305.87588,182260.5521,488011.8175,555971.2711,<1H OCEAN,Los Angeles,>= $300 thousand
307000.0,3.3462,34,1430,357,805,362,34.02,-118.41,8871.257485,15738.95423,185695.8995,484570.2531,552546.1866,<1H OCEAN,Los Angeles,>= $300 thousand
306800.0,2.978,41,4138,1130,1859,1030,34.11,-118.27,24072.29517,6865.240932,186086.9435,485305.8908,553337.4756,<1H OCEAN,Los Angeles,>= $300 thousand
306700.0,2.2188,52,1438,472,1018,399,33.74,-118.29,3104.023257,34981.14237,154909.3079,515774.6353,583677.5462,NEAR OCEAN,Los Angeles,>= $300 thousand
306300.0,3.399,48,1473,294,807,296,34.2,-118.23,32542.07973,16478.92029,192537.8068,480309.0165,548341.9019,<1H OCEAN,Los Angeles,>= $300 thousand
306300.0,4.2344,34,2918,555,1435,568,34.1,-118.12,36744.37089,12568.79055,177803.0528,495345.818,563378.7133,<1H OCEAN,Los Angeles,>= $300 thousand
306300.0,3.8984,30,4439,1105,1749,1011,33.77,-118.16,2155.281728,32319.24418,149572.3052,520697.4556,588673.8233,NEAR OCEAN,Los Angeles,>= $300 thousand
305900.0,5.543,34,1865,345,963,302,33.86,-118.36,3049.974746,23916.69435,169135.3667,501297.615,569224.8717,<1H OCEAN,Los Angeles,>= $300 thousand
305800.0,2.5313,35,1692,423,1578,406,34.05,-118.31,18439.98183,6114.78843,182729.5177,487935.7778,555951.3359,<1H OCEAN,Los Angeles,>= $300 thousand
305800.0,2.6042,37,2586,765,1801,737,34.0,-118.47,3856.197284,21650.21915,187535.7253,482802.921,550743.454,<1H OCEAN,Los Angeles,>= $300 thousand
305800.0,3.5089,31,3362,799,1939,754,34.05,-118.15,30928.68018,8634.522471,174475.2599,497626.4144,565661.2563,<1H OCEAN,Los Angeles,>= $300 thousand
305600.0,2.2364,28,2362,949,2759,894,34.07,-118.31,19000.91124,6420.450569,184532.5415,486246.8254,554266.6702,<1H OCEAN,Los Angeles,>= $300 thousand
305000.0,4.1141,20,5943,1538,2492,1429,34.05,-118.44,7097.338532,18088.24466,190028.0445,480237.8585,548213.7876,<1H OCEAN,Los Angeles,>= $300 thousand
305000.0,2.9213,42,1700,438,997,436,34.01,-118.42,7987.557941,16912.89012,185417.1391,484844.68,552812.572,<1H OCEAN,Los Angeles,>= $300 thousand
304800.0,3.2824,52,1965,480,794,451,34.08,-118.36,15163.2155,11150.24025,188145.168,482409.5523,550420.683,<1H OCEAN,Los Angeles,>= $300 thousand
304600.0,4.7132,50,2113,398,793,418,34.1,-118.27,23619.14539,5838.164859,185164.9042,486141.5927,554172.1269,<1H OCEAN,Los Angeles,>= $300 thousand
304500.0,2.9352,38,1387,337,713,343,34.15,-118.44,15957.34229,21093.00116,198789.5845,471709.1726,539718.304,<1H OCEAN,Los Angeles,>= $300 thousand
304200.0,6.02,19,757,148,361,141,33.87,-118.37,2487.92003,23373.74745,170579.9402,499852.5882,567779.675,<1H OCEAN,Los Angeles,>= $300 thousand
304100.0,4.6207,35,2572,504,1172,519,33.78,-118.3,4061.746276,30713.97158,158810.6518,511710.3324,579628.6445,<1H OCEAN,Los Angeles,>= $300 thousand
304100.0,2.9384,38,3235,769,1284,752,33.77,-118.16,2155.281728,32319.24418,149572.3052,520697.4556,588673.8233,NEAR OCEAN,Los Angeles,>= $300 thousand
304100.0,4.7612,18,9528,2075,3922,1920,34.01,-118.38,11660.9995,13410.92206,183097.7234,487188.2452,555171.6838,<1H OCEAN,Los Angeles,>= $300 thousand
303900.0,4.3333,43,1432,308,782,303,33.99,-118.44,6819.885274,19371.20561,184892.8241,485405.3168,553355.6178,<1H OCEAN,Los Angeles,>= $300 thousand
303900.0,4.7269,48,2539,425,930,364,34.19,-118.13,39600.50785,18552.03943,186955.7063,487367.4154,555389.2822,INLAND,Los Angeles,>= $300 thousand
303800.0,3.1992,41,885,285,562,268,33.99,-118.46,5235.26536,21103.08528,186091.5808,484247.1843,552187.8278,<1H OCEAN,Los Angeles,>= $300 thousand
303800.0,4.5606,31,2809,666,1316,633,33.71,-118.29,464.491984,38294.24058,152486.0088,518401.6186,586288.1018,NEAR OCEAN,Los Angeles,>= $300 thousand
303700.0,5.6704,35,1742,283,812,282,33.91,-118.37,6127.337868,19641.65018,173934.3974,496382.4933,564328.8283,<1H OCEAN,Los Angeles,>= $300 thousand
303600.0,4.1429,37,880,154,369,155,34.17,-118.5,16980.20511,26987.40869,203912.5205,466447.5753,534445.2773,<1H OCEAN,Los Angeles,>= $300 thousand
303300.0,4.1852,44,1138,228,497,228,33.96,-118.4,11327.21497,17686.32942,179964.0054,490319.2804,558274.4045,<1H OCEAN,Los Angeles,>= $300 thousand
302900.0,4.0189,43,2483,548,1212,493,33.99,-118.43,7655.810774,18513.33149,184297.5421,485985.8638,553940.7837,<1H OCEAN,Los Angeles,>= $300 thousand
302500.0,4.7031,43,2000,529,1290,514,34.01,-118.41,8904.883615,16029.66184,184833.0156,485429.114,553401.0971,<1H OCEAN,Los Angeles,>= $300 thousand
302400.0,5.2405,21,5992,986,2647,969,34.02,-118.02,32686.75493,20920.73367,165512.7489,508125.9709,576157.9429,<1H OCEAN,Los Angeles,>= $300 thousand
302200.0,4.7885,36,1834,316,864,309,34.21,-118.34,26322.27457,19655.46754,198910.3112,472709.5545,540743.7488,<1H OCEAN,Los Angeles,>= $300 thousand
302200.0,5.7407,25,1259,184,599,170,33.98,-117.96,30753.84054,27352.2119,158962.2138,515140.6059,583171.1353,<1H OCEAN,Los Angeles,>= $300 thousand
302000.0,5.2015,37,1462,243,600,236,33.95,-118.14,22255.29563,14852.08747,164638.4075,506586.7378,574613.9006,<1H OCEAN,Los Angeles,>= $300 thousand
301900.0,3.4269,26,2664,842,1745,789,34.02,-118.42,7950.16756,16637.51921,186277.2496,483984.8529,551956.8216,<1H OCEAN,Los Angeles,>= $300 thousand
301700.0,6.3911,29,4239,653,1890,631,34.28,-118.51,28441.30774,35238.9065,214235.668,456548.1938,524571.7143,<1H OCEAN,Los Angeles,>= $300 thousand
301700.0,3.2813,37,1335,286,539,279,34.15,-118.44,15957.34229,21093.00116,198789.5845,471709.1726,539718.304,<1H OCEAN,Los Angeles,>= $300 thousand
301300.0,4.875,42,2558,558,1328,541,33.99,-118.43,7655.810774,18513.33149,184297.5421,485985.8638,553940.7837,<1H OCEAN,Los Angeles,>= $300 thousand
301200.0,5.5362,30,2062,396,1089,375,34.22,-118.25,32616.92628,18663.67466,195393.9423,477426.7011,545459.4318,<1H OCEAN,Los Angeles,>= $300 thousand
301100.0,5.828,27,1675,274,785,275,34.06,-118.16,31059.32528,7757.399226,175906.635,496183.3506,564218.2113,<1H OCEAN,Los Angeles,>= $300 thousand
301000.0,3.25,28,3085,621,1162,558,34.0,-118.35,14527.1517,11390.02669,180511.5884,489810.1644,557800.5366,<1H OCEAN,Los Angeles,>= $300 thousand
300900.0,5.894,47,2168,352,902,361,34.18,-118.1,41543.88824,19411.17469,184654.9243,490065.4387,558083.8671,INLAND,Los Angeles,>= $300 thousand
300500.0,3.4811,44,4505,894,2296,899,34.17,-118.1,41074.11465,18613.33717,183677.6337,490876.6936,558897.2388,INLAND,Los Angeles,>= $300 thousand
300300.0,5.7268,23,3335,570,1560,555,33.99,-117.97,31481.4212,26155.21384,160377.3906,513697.8613,581728.2893,<1H OCEAN,Los Angeles,>= $300 thousand
300000.0,3.2149,22,3008,938,1224,816,34.08,-118.37,14351.0187,12038.05857,188695.7424,481813.5062,549822.1123,<1H OCEAN,Los Angeles,>= $200 thousand
300000.0,1.6406,22,492,269,634,261,34.07,-118.29,20761.86723,4701.744229,183465.6863,487449.2055,555472.6757,<1H OCEAN,Los Angeles,>= $200 thousand
300000.0,1.925,43,3056,1345,3920,1304,34.08,-118.29,21101.11376,5266.281547,184375.9851,486608.2798,554633.4488,<1H OCEAN,Los Angeles,>= $200 thousand
300000.0,1.8829,28,5221,2530,5840,2374,34.07,-118.3,19879.53602,5551.190185,183997.5454,486847.5504,554869.2712,<1H OCEAN,Los Angeles,>= $200 thousand
300000.0,2.6528,45,727,168,520,175,34.03,-118.45,5366.32046,19170.17612,188892.5478,481372.8163,549336.4052,<1H OCEAN,Los Angeles,>= $200 thousand
300000.0,3.116,19,7297,2331,3870,2144,34.02,-118.4,9792.451797,14843.1962,185117.3815,485156.6263,553136.3878,<1H OCEAN,Los Angeles,>= $200 thousand
300000.0,2.0714,31,1312,376,1178,330,33.99,-118.47,4517.275202,21975.81955,186695.0028,483669.6059,551605.209,<1H OCEAN,Los Angeles,>= $200 thousand
300000.0,3.7596,36,3135,746,1815,697,33.71,-118.29,464.491984,38294.24058,152486.0088,518401.6186,586288.1018,NEAR OCEAN,Los Angeles,>= $200 thousand
300000.0,6.8564,42,1413,228,630,219,33.95,-118.14,22255.29563,14852.08747,164638.4075,506586.7378,574613.9006,<1H OCEAN,Los Angeles,>= $200 thousand
300000.0,3.3906,52,2127,512,733,288,33.33,-118.32,2888.763563,80618.65066,127824.8369,550734.0406,618322.1018,ISLAND,Los Angeles,>= $200 thousand
300000.0,2.875,37,7097,2010,2913,1939,34.1,-118.36,16303.25866,11957.3525,189935.2155,480717.3358,548733.2796,<1H OCEAN,Los Angeles,>= $200 thousand
300000.0,3.0156,38,4408,1295,1690,1229,34.09,-118.37,14921.61878,12369.36555,189586.9553,480965.8819,548977.0871,<1H OCEAN,Los Angeles,>= $200 thousand
299300.0,4.0313,13,6227,1317,3739,1226,34.21,-118.58,19534.91728,35580.58123,211965.929,458315.9239,526299.9104,<1H OCEAN,Los Angeles,>= $200 thousand
299100.0,4.3839,26,2548,647,1098,540,34.16,-118.46,16419.48285,23243.16034,200786.9541,469670.7119,537677.239,<1H OCEAN,Los Angeles,>= $200 thousand
299100.0,5.7652,18,3405,556,1945,509,33.87,-118.07,15752.64758,25830.16922,153653.4942,517540.569,585565.8217,<1H OCEAN,Los Angeles,>= $200 thousand
299000.0,4.6923,44,2395,458,1287,450,33.96,-118.38,11371.74468,16219.65449,178781.6443,491483.4274,559447.2959,<1H OCEAN,Los Angeles,>= $200 thousand
298800.0,6.9408,52,850,162,493,160,34.16,-118.24,29196.58911,11987.7181,189240.4414,482986.372,551021.4567,<1H OCEAN,Los Angeles,>= $200 thousand
298400.0,3.8657,31,3122,727,1885,715,33.88,-118.34,5453.207337,21111.24547,169599.5773,500717.373,568664.0196,<1H OCEAN,Los Angeles,>= $200 thousand
297600.0,5.2852,25,1348,210,660,200,33.99,-117.96,31792.74938,27045.08698,159944.416,514320.9509,582350.332,<1H OCEAN,Los Angeles,>= $200 thousand
297500.0,2.3382,38,2163,651,1759,584,34.02,-118.47,3349.299676,21159.89693,189225.5645,481072.5718,549022.6354,<1H OCEAN,Los Angeles,>= $200 thousand
297400.0,5.5456,35,2126,434,1044,433,33.86,-118.36,3049.974746,23916.69435,169135.3667,501297.615,569224.8717,<1H OCEAN,Los Angeles,>= $200 thousand
297300.0,5.7619,17,4807,838,3059,853,33.88,-118.04,17944.91043,26825.77706,153075.125,518515.4199,586545.7157,<1H OCEAN,Los Angeles,>= $200 thousand
297200.0,4.2813,39,711,148,347,153,34.01,-118.46,4336.84001,20479.56556,187781.3881,482516.7529,550466.8947,<1H OCEAN,Los Angeles,>= $200 thousand
297200.0,6.1049,35,2899,429,1251,429,34.14,-117.85,51096.84002,37541.07411,170786.8083,509220.9923,577179.0672,INLAND,Los Angeles,>= $200 thousand
297200.0,6.0723,34,2863,451,1243,466,33.96,-118.12,23594.68667,15335.14129,164550.5012,506959.5932,574990.3225,<1H OCEAN,Los Angeles,>= $200 thousand
296800.0,4.0,49,2465,372,1018,359,34.0,-118.34,15441.19921,10607.70485,179945.0217,490400.3836,558394.0312,<1H OCEAN,Los Angeles,>= $200 thousand
296700.0,5.0861,35,1755,322,774,290,33.95,-118.01,26157.51079,24357.28629,158288.2433,514517.3389,582552.4001,<1H OCEAN,Los Angeles,>= $200 thousand
296600.0,5.1587,36,1949,319,909,325,33.94,-118.11,21590.25894,17539.46332,162183.8931,509241.5604,577271.1209,<1H OCEAN,Los Angeles,>= $200 thousand
296300.0,4.7543,27,3348,695,1545,625,33.87,-118.31,7770.225551,21166.52525,166959.6053,503323.1604,571278.9499,<1H OCEAN,Los Angeles,>= $200 thousand
296200.0,4.6852,34,2421,475,1232,454,34.23,-118.25,33393.70582,19775.1136,196343.621,476606.6718,544638.4893,<1H OCEAN,Los Angeles,>= $200 thousand
296100.0,2.9883,41,2369,544,1252,522,34.05,-118.37,13064.45503,11640.1444,186036.361,484362.7832,552362.8477,<1H OCEAN,Los Angeles,>= $200 thousand
